dteday,hr,season,atemp,cnt,workingday,holiday,weathersit,casual,registered,temp,hum,windspeed,season_name,time_period
2012-04-15,8,2,25.0,97,0,0,1,33,64,0.52,0.59,0.0,Spring,Morning rush (06:00-09:00)
2012-04-15,9,2,25.759999999999998,251,0,0,1,97,154,0.54,0.56,0.2239,Spring,Morning rush (06:00-09:00)
2012-04-15,10,2,27.275,421,0,0,1,186,235,0.58,0.53,0.2239,Spring,Midday (10:00-15:00)
2012-04-15,11,2,31.06,528,0,0,1,227,301,0.62,0.46,0.2985,Spring,Midday (10:00-15:00)
2012-04-15,12,2,31.06,635,0,0,1,275,360,0.64,0.44,0.2836,Spring,Midday (10:00-15:00)
2012-04-15,13,2,31.06,681,0,0,1,298,383,0.66,0.44,0.2836,Spring,Midday (10:00-15:00)
2012-04-15,14,2,31.819999999999997,628,0,0,1,282,346,0.7,0.39,0.2836,Spring,Midday (10:00-15:00)
2012-04-15,15,2,31.819999999999997,617,0,0,1,266,351,0.7,0.39,0.3881,Spring,Midday (10:00-15:00)
2012-04-15,16,2,32.574999999999996,616,0,0,1,286,330,0.72,0.39,0.3582,Spring,Evening rush (16:00-19:00)
2012-04-15,17,2,31.819999999999997,623,0,0,1,262,361,0.7,0.42,0.3284,Spring,Evening rush (16:00-19:00)
2012-04-15,18,2,31.819999999999997,479,0,0,1,184,295,0.7,0.42,0.2537,Spring,Evening rush (16:00-19:00)
2012-04-15,19,2,31.819999999999997,379,0,0,1,114,265,0.7,0.42,0.2537,Spring,Evening rush (16:00-19:00)
2012-04-15,20,2,31.06,291,0,0,1,86,205,0.64,0.5,0.2239,Spring,Evening (20:00-23:00)
2012-04-15,21,2,31.06,229,0,0,1,76,153,0.62,0.57,0.2537,Spring,Evening (20:00-23:00)
2012-04-15,22,2,31.819999999999997,134,0,0,1,37,97,0.68,0.44,0.3582,Spring,Evening (20:00-23:00)
2012-04-15,23,2,31.06,90,0,0,1,25,65,0.66,0.5,0.3881,Spring,Evening (20:00-23:00)
2012-04-16,0,2,31.06,41,0,1,1,15,26,0.64,0.53,0.3284,Spring,Late night (00:00-05:00)
2012-04-16,1,2,30.305,28,0,1,1,7,21,0.62,0.61,0.3582,Spring,Late night (00:00-05:00)
2012-04-16,2,2,30.305,14,0,1,1,5,9,0.6,0.64,0.2537,Spring,Late night (00:00-05:00)
2012-04-16,3,2,27.275,8,0,1,1,3,5,0.58,0.68,0.194,Spring,Late night (00:00-05:00)
2012-04-16,4,2,25.759999999999998,6,0,1,1,0,6,0.54,0.77,0.2239,Spring,Late night (00:00-05:00)
2012-04-16,5,2,25.759999999999998,38,0,1,1,4,34,0.54,0.77,0.2239,Spring,Late night (00:00-05:00)
2012-04-16,6,2,25.0,133,0,1,1,10,123,0.52,0.83,0.1642,Spring,Morning rush (06:00-09:00)
2012-04-16,7,2,25.0,387,0,1,1,20,367,0.52,0.83,0.1343,Spring,Morning rush (06:00-09:00)
2012-04-16,8,2,26.515,597,0,1,2,48,549,0.56,0.83,0.1642,Spring,Morning rush (06:00-09:00)
2012-04-16,9,2,30.305,297,0,1,1,59,238,0.62,0.69,0.2239,Spring,Morning rush (06:00-09:00)
2012-04-16,10,2,30.305,224,0,1,1,75,149,0.62,0.69,0.2537,Spring,Midday (10:00-15:00)
2012-04-16,11,2,30.305,251,0,1,1,115,136,0.64,0.65,0.2537,Spring,Midday (10:00-15:00)
2012-04-16,12,2,31.819999999999997,271,0,1,1,75,196,0.68,0.57,0.2537,Spring,Midday (10:00-15:00)
2012-04-16,13,2,33.335,263,0,1,1,79,184,0.74,0.45,0.2985,Spring,Midday (10:00-15:00)
2012-04-16,14,2,34.089999999999996,288,0,1,1,105,183,0.76,0.45,0.3284,Spring,Midday (10:00-15:00)
2012-04-16,15,2,34.849999999999994,275,0,1,1,81,194,0.8,0.33,0.4478,Spring,Midday (10:00-15:00)
2012-04-16,16,2,34.849999999999994,358,0,1,1,92,266,0.8,0.33,0.4627,Spring,Evening rush (16:00-19:00)
2012-04-16,17,2,34.849999999999994,712,0,1,1,111,601,0.8,0.33,0.3881,Spring,Evening rush (16:00-19:00)
2012-04-16,18,2,34.849999999999994,676,0,1,1,87,589,0.8,0.31,0.3881,Spring,Evening rush (16:00-19:00)
2012-04-16,19,2,33.335,522,0,1,1,61,461,0.76,0.35,0.3881,Spring,Evening rush (16:00-19:00)
2012-04-16,20,2,32.574999999999996,375,0,1,1,48,327,0.74,0.37,0.2985,Spring,Evening (20:00-23:00)
2012-04-16,21,2,31.819999999999997,271,0,1,1,39,232,0.68,0.51,0.2537,Spring,Evening (20:00-23:00)
2012-04-16,22,2,31.819999999999997,214,0,1,1,35,179,0.68,0.51,0.2537,Spring,Evening (20:00-23:00)
2012-04-16,23,2,31.819999999999997,121,0,1,1,24,97,0.7,0.45,0.2985,Spring,Evening (20:00-23:00)
2012-04-17,0,2,31.06,43,1,0,1,10,33,0.66,0.54,0.194,Spring,Late night (00:00-05:00)
2012-04-17,1,2,31.06,11,1,0,1,6,5,0.64,0.57,0.1642,Spring,Late night (00:00-05:00)
2012-04-17,2,2,26.515,4,1,0,1,1,3,0.56,0.83,0.1045,Spring,Late night (00:00-05:00)
2012-04-17,3,2,26.515,6,1,0,1,0,6,0.56,0.83,0.0896,Spring,Late night (00:00-05:00)
2012-04-17,4,2,31.06,9,1,0,1,3,6,0.66,0.44,0.2239,Spring,Late night (00:00-05:00)
2012-04-17,5,2,31.06,30,1,0,1,1,29,0.6,0.53,0.2537,Spring,Late night (00:00-05:00)
2012-04-17,6,2,31.06,144,1,0,1,8,136,0.6,0.46,0.2537,Spring,Morning rush (06:00-09:00)
2012-04-17,7,2,31.06,461,1,0,1,18,443,0.6,0.43,0.2537,Spring,Morning rush (06:00-09:00)
2012-04-17,8,2,31.06,673,1,0,1,42,631,0.6,0.43,0.2239,Spring,Morning rush (06:00-09:00)
2012-04-17,9,2,31.06,400,1,0,1,71,329,0.6,0.38,0.4925,Spring,Morning rush (06:00-09:00)
2012-04-17,10,2,31.06,217,1,0,1,52,165,0.6,0.38,0.4179,Spring,Midday (10:00-15:00)
2012-04-17,11,2,31.06,239,1,0,1,65,174,0.6,0.33,0.4179,Spring,Midday (10:00-15:00)
2012-04-17,12,2,31.06,244,1,0,1,65,179,0.6,0.33,0.3582,Spring,Midday (10:00-15:00)
2012-04-17,13,2,31.06,239,1,0,1,52,187,0.62,0.29,0.2537,Spring,Midday (10:00-15:00)
2012-04-17,14,2,31.06,257,1,0,1,59,198,0.64,0.27,0.2836,Spring,Midday (10:00-15:00)
2012-04-17,15,2,31.06,308,1,0,1,91,217,0.66,0.24,0.3284,Spring,Midday (10:00-15:00)
2012-04-17,16,2,31.06,370,1,0,1,50,320,0.68,0.22,0.3582,Spring,Evening rush (16:00-19:00)
2012-04-17,17,2,30.305,781,1,0,1,108,673,0.64,0.25,0.2985,Spring,Evening rush (16:00-19:00)
2012-04-17,18,2,30.305,775,1,0,1,105,670,0.64,0.25,0.2836,Spring,Evening rush (16:00-19:00)
2012-04-17,19,2,30.305,537,1,0,1,73,464,0.6,0.26,0.2537,Spring,Evening rush (16:00-19:00)
2012-04-17,20,2,30.305,402,1,0,1,44,358,0.6,0.23,0.2836,Spring,Evening (20:00-23:00)
2012-04-17,21,2,26.515,297,1,0,1,37,260,0.56,0.26,0.2985,Spring,Evening (20:00-23:00)
2012-04-17,22,2,25.759999999999998,162,1,0,1,18,144,0.54,0.3,0.2537,Spring,Evening (20:00-23:00)
2012-04-17,23,2,25.759999999999998,82,1,0,1,10,72,0.54,0.32,0.2239,Spring,Evening (20:00-23:00)
2012-04-18,0,2,25.759999999999998,38,1,0,1,3,35,0.54,0.32,0.1642,Spring,Late night (00:00-05:00)
2012-04-18,1,2,25.0,14,1,0,1,1,13,0.52,0.34,0.194,Spring,Late night (00:00-05:00)
2012-04-18,2,2,24.240000000000002,9,1,0,2,1,8,0.5,0.42,0.194,Spring,Late night (00:00-05:00)
2012-04-18,3,2,24.240000000000002,6,1,0,2,0,6,0.5,0.42,0.2239,Spring,Late night (00:00-05:00)
2012-04-18,4,2,24.240000000000002,7,1,0,2,0,7,0.5,0.42,0.2836,Spring,Late night (00:00-05:00)
2012-04-18,5,2,24.240000000000002,34,1,0,2,0,34,0.5,0.39,0.2836,Spring,Late night (00:00-05:00)
2012-04-18,6,2,24.240000000000002,134,1,0,2,6,128,0.5,0.39,0.2836,Spring,Morning rush (06:00-09:00)
2012-04-18,7,2,24.240000000000002,418,1,0,2,10,408,0.5,0.39,0.194,Spring,Morning rush (06:00-09:00)
2012-04-18,8,2,24.240000000000002,576,1,0,3,25,551,0.5,0.39,0.194,Spring,Morning rush (06:00-09:00)
2012-04-18,9,2,23.485,265,1,0,3,20,245,0.48,0.44,0.2985,Spring,Morning rush (06:00-09:00)
2012-04-18,10,2,23.485,147,1,0,3,31,116,0.48,0.47,0.2239,Spring,Midday (10:00-15:00)
2012-04-18,11,2,22.725,119,1,0,3,14,105,0.46,0.47,0.2537,Spring,Midday (10:00-15:00)
2012-04-18,12,2,22.725,110,1,0,3,15,95,0.46,0.51,0.1045,Spring,Midday (10:00-15:00)
2012-04-18,13,2,22.725,64,1,0,3,13,51,0.46,0.59,0.0,Spring,Midday (10:00-15:00)
2012-04-18,14,2,21.97,51,1,0,3,8,43,0.44,0.72,0.1045,Spring,Midday (10:00-15:00)
2012-04-18,15,2,21.21,98,1,0,3,10,88,0.42,0.77,0.194,Spring,Midday (10:00-15:00)
2012-04-18,16,2,21.21,235,1,0,2,36,199,0.42,0.77,0.2239,Spring,Evening rush (16:00-19:00)
2012-04-18,17,2,21.21,488,1,0,2,46,442,0.42,0.77,0.194,Spring,Evening rush (16:00-19:00)
2012-04-18,18,2,21.21,505,1,0,2,27,478,0.42,0.77,0.0,Spring,Evening rush (16:00-19:00)
2012-04-18,19,2,21.21,368,1,0,2,26,342,0.42,0.77,0.1343,Spring,Evening rush (16:00-19:00)
2012-04-18,20,2,21.21,260,1,0,2,8,252,0.42,0.77,0.1045,Spring,Evening (20:00-23:00)
2012-04-18,21,2,21.21,189,1,0,2,24,165,0.42,0.82,0.0896,Spring,Evening (20:00-23:00)
2012-04-18,22,2,21.21,162,1,0,2,9,153,0.42,0.77,0.0896,Spring,Evening (20:00-23:00)
2012-04-18,23,2,21.21,70,1,0,2,14,56,0.42,0.77,0.0,Spring,Evening (20:00-23:00)
2012-04-19,0,2,21.21,25,1,0,3,5,20,0.42,0.77,0.0,Spring,Late night (00:00-05:00)
2012-04-19,1,2,21.21,13,1,0,3,2,11,0.42,0.77,0.1045,Spring,Late night (00:00-05:00)
2012-04-19,2,2,21.21,6,1,0,2,2,4,0.42,0.77,0.0,Spring,Late night (00:00-05:00)
2012-04-19,3,2,21.21,4,1,0,2,1,3,0.42,0.77,0.0,Spring,Late night (00:00-05:00)
2012-04-19,4,2,21.21,4,1,0,2,0,4,0.42,0.71,0.0,Spring,Late night (00:00-05:00)
2012-04-19,5,2,20.455000000000002,30,1,0,1,0,30,0.4,0.82,0.0,Spring,Late night (00:00-05:00)
2012-04-19,6,2,20.455000000000002,120,1,0,2,4,116,0.4,0.82,0.1045,Spring,Morning rush (06:00-09:00)
2012-04-19,7,2,20.455000000000002,406,1,0,2,15,391,0.4,0.82,0.1343,Spring,Morning rush (06:00-09:00)
2012-04-19,8,2,21.21,677,1,0,2,26,651,0.42,0.82,0.1045,Spring,Morning rush (06:00-09:00)
2012-04-19,9,2,22.725,301,1,0,2,31,270,0.46,0.72,0.0,Spring,Morning rush (06:00-09:00)
2012-04-19,10,2,23.485,189,1,0,1,46,143,0.48,0.63,0.0896,Spring,Midday (10:00-15:00)
2012-04-19,11,2,25.0,229,1,0,1,46,183,0.52,0.48,0.0,Spring,Midday (10:00-15:00)
2012-04-19,12,2,25.759999999999998,264,1,0,1,51,213,0.54,0.49,0.0,Spring,Midday (10:00-15:00)
2012-04-19,13,2,26.515,238,1,0,1,52,186,0.56,0.46,0.0,Spring,Midday (10:00-15:00)
2012-04-19,14,2,27.275,237,1,0,1,54,183,0.58,0.43,0.0,Spring,Midday (10:00-15:00)
2012-04-19,15,2,31.06,262,1,0,1,66,196,0.6,0.43,0.0,Spring,Midday (10:00-15:00)
2012-04-19,16,2,31.06,387,1,0,1,63,324,0.62,0.41,0.1045,Spring,Evening rush (16:00-19:00)
2012-04-19,17,2,31.06,748,1,0,1,85,663,0.6,0.43,0.0896,Spring,Evening rush (16:00-19:00)
2012-04-19,18,2,31.06,776,1,0,1,99,677,0.6,0.43,0.0896,Spring,Evening rush (16:00-19:00)
2012-04-19,19,2,27.275,586,1,0,1,70,516,0.58,0.46,0.1343,Spring,Evening rush (16:00-19:00)
2012-04-19,20,2,26.515,404,1,0,1,52,352,0.56,0.49,0.2239,Spring,Evening (20:00-23:00)
2012-04-19,21,2,25.0,267,1,0,1,27,240,0.52,0.55,0.1045,Spring,Evening (20:00-23:00)
2012-04-19,22,2,25.0,248,1,0,1,29,219,0.52,0.59,0.194,Spring,Evening (20:00-23:00)
2012-04-19,23,2,24.240000000000002,144,1,0,1,20,124,0.5,0.63,0.1045,Spring,Evening (20:00-23:00)
2012-04-20,0,2,23.485,64,1,0,1,5,59,0.48,0.67,0.1045,Spring,Late night (00:00-05:00)
2012-04-20,1,2,22.725,25,1,0,1,3,22,0.46,0.82,0.194,Spring,Late night (00:00-05:00)
2012-04-20,2,2,21.97,21,1,0,1,3,18,0.44,0.88,0.194,Spring,Late night (00:00-05:00)
2012-04-20,3,2,21.97,10,1,0,1,1,9,0.44,0.88,0.1045,Spring,Late night (00:00-05:00)
2012-04-20,4,2,21.21,3,1,0,1,0,3,0.42,0.94,0.1045,Spring,Late night (00:00-05:00)
2012-04-20,5,2,21.21,25,1,0,1,1,24,0.42,0.94,0.0,Spring,Late night (00:00-05:00)
2012-04-20,6,2,21.21,113,1,0,1,8,105,0.42,0.88,0.0,Spring,Morning rush (06:00-09:00)
2012-04-20,7,2,21.21,359,1,0,1,9,350,0.42,0.94,0.0,Spring,Morning rush (06:00-09:00)
2012-04-20,8,2,21.97,700,1,0,1,32,668,0.44,0.94,0.0,Spring,Morning rush (06:00-09:00)
2012-04-20,9,2,22.725,359,1,0,1,30,329,0.46,0.88,0.0896,Spring,Morning rush (06:00-09:00)
2012-04-20,10,2,24.240000000000002,237,1,0,1,67,170,0.5,0.77,0.194,Spring,Midday (10:00-15:00)
2012-04-20,11,2,25.759999999999998,254,1,0,1,64,190,0.54,0.68,0.1642,Spring,Midday (10:00-15:00)
2012-04-20,12,2,27.275,362,1,0,1,102,260,0.58,0.53,0.194,Spring,Midday (10:00-15:00)
2012-04-20,13,2,31.06,381,1,0,1,105,276,0.62,0.43,0.194,Spring,Midday (10:00-15:00)
2012-04-20,14,2,31.06,394,1,0,1,156,238,0.64,0.44,0.2239,Spring,Midday (10:00-15:00)
2012-04-20,15,2,31.06,407,1,0,1,145,262,0.64,0.47,0.194,Spring,Midday (10:00-15:00)
2012-04-20,16,2,31.06,580,1,0,1,151,429,0.66,0.44,0.194,Spring,Evening rush (16:00-19:00)
2012-04-20,17,2,31.06,819,1,0,1,122,697,0.64,0.47,0.2836,Spring,Evening rush (16:00-19:00)
2012-04-20,18,2,31.06,668,1,0,1,110,558,0.62,0.5,0.2836,Spring,Evening rush (16:00-19:00)
2012-04-20,19,2,31.06,492,1,0,1,82,410,0.6,0.53,0.194,Spring,Evening rush (16:00-19:00)
2012-04-20,20,2,27.275,341,1,0,1,52,289,0.58,0.56,0.1642,Spring,Evening (20:00-23:00)
2012-04-20,21,2,26.515,287,1,0,1,35,252,0.56,0.68,0.1343,Spring,Evening (20:00-23:00)
2012-04-20,22,2,25.759999999999998,202,1,0,1,26,176,0.54,0.68,0.2537,Spring,Evening (20:00-23:00)
2012-04-20,23,2,25.0,187,1,0,1,31,156,0.52,0.72,0.1343,Spring,Evening (20:00-23:00)
2012-04-21,0,2,25.0,142,0,0,1,31,111,0.52,0.77,0.2239,Spring,Late night (00:00-05:00)
2012-04-21,1,2,25.0,88,0,0,1,24,64,0.52,0.77,0.2239,Spring,Late night (00:00-05:00)
2012-04-21,2,2,25.0,81,0,0,1,12,69,0.52,0.77,0.1343,Spring,Late night (00:00-05:00)
2012-04-21,3,2,24.240000000000002,29,0,0,1,4,25,0.5,0.82,0.2239,Spring,Late night (00:00-05:00)
2012-04-21,4,2,24.240000000000002,9,0,0,1,0,9,0.5,0.82,0.2537,Spring,Late night (00:00-05:00)
2012-04-21,5,2,24.240000000000002,1,0,0,1,0,1,0.5,0.82,0.2537,Spring,Late night (00:00-05:00)
2012-04-21,6,2,24.240000000000002,31,0,0,1,10,21,0.5,0.82,0.2239,Spring,Morning rush (06:00-09:00)
2012-04-21,7,2,24.240000000000002,76,0,0,1,21,55,0.5,0.82,0.2836,Spring,Morning rush (06:00-09:00)
2012-04-21,8,2,25.0,201,0,0,1,52,149,0.52,0.81,0.2537,Spring,Morning rush (06:00-09:00)
2012-04-21,9,2,25.759999999999998,331,0,0,1,115,216,0.54,0.77,0.1642,Spring,Morning rush (06:00-09:00)
2012-04-21,10,2,30.305,482,0,0,1,183,299,0.6,0.64,0.2836,Spring,Midday (10:00-15:00)
2012-04-21,11,2,30.305,608,0,0,1,260,348,0.62,0.61,0.3284,Spring,Midday (10:00-15:00)
2012-04-21,12,2,31.06,640,0,0,1,262,378,0.64,0.57,0.2239,Spring,Midday (10:00-15:00)
2012-04-21,13,2,31.06,649,0,0,1,291,358,0.66,0.54,0.2239,Spring,Midday (10:00-15:00)
2012-04-21,14,2,31.819999999999997,609,0,0,1,278,331,0.7,0.45,0.2836,Spring,Midday (10:00-15:00)
2012-04-21,15,2,32.574999999999996,628,0,0,1,267,361,0.72,0.39,0.2537,Spring,Midday (10:00-15:00)
2012-04-21,16,2,31.819999999999997,639,0,0,1,267,372,0.7,0.42,0.3284,Spring,Evening rush (16:00-19:00)
2012-04-21,17,2,32.574999999999996,568,0,0,2,259,309,0.74,0.3,0.3881,Spring,Evening rush (16:00-19:00)
2012-04-21,18,2,31.819999999999997,416,0,0,2,133,283,0.68,0.47,0.4925,Spring,Evening rush (16:00-19:00)
2012-04-21,19,2,26.515,54,0,0,3,9,45,0.56,0.73,0.4925,Spring,Evening rush (16:00-19:00)
2012-04-21,20,2,24.240000000000002,39,0,0,3,5,34,0.5,0.82,0.2985,Spring,Evening (20:00-23:00)
2012-04-21,21,2,24.240000000000002,102,0,0,3,20,82,0.5,0.82,0.3881,Spring,Evening (20:00-23:00)
2012-04-21,22,2,23.485,110,0,0,1,20,90,0.48,0.82,0.2985,Spring,Evening (20:00-23:00)
2012-04-21,23,2,22.725,91,0,0,2,18,73,0.46,0.82,0.2836,Spring,Evening (20:00-23:00)
2012-04-22,0,2,22.725,117,0,0,2,32,85,0.46,0.82,0.194,Spring,Late night (00:00-05:00)
2012-04-22,1,2,22.725,73,0,0,2,10,63,0.46,0.82,0.3284,Spring,Late night (00:00-05:00)
2012-04-22,2,2,22.725,56,0,0,1,7,49,0.46,0.72,0.2836,Spring,Late night (00:00-05:00)
2012-04-22,3,2,21.97,40,0,0,2,7,33,0.44,0.82,0.1642,Spring,Late night (00:00-05:00)
2012-04-22,4,2,21.97,7,0,0,2,0,7,0.44,0.77,0.1642,Spring,Late night (00:00-05:00)
2012-04-22,5,2,21.97,6,0,0,2,0,6,0.44,0.77,0.2239,Spring,Late night (00:00-05:00)
2012-04-22,6,2,21.97,12,0,0,2,6,6,0.44,0.72,0.3284,Spring,Morning rush (06:00-09:00)
2012-04-22,7,2,21.21,24,0,0,3,2,22,0.42,0.77,0.3881,Spring,Morning rush (06:00-09:00)
2012-04-22,8,2,20.455000000000002,51,0,0,3,8,43,0.4,0.82,0.2537,Spring,Morning rush (06:00-09:00)
2012-04-22,9,2,20.455000000000002,79,0,0,3,8,71,0.4,0.82,0.2537,Spring,Morning rush (06:00-09:00)
2012-04-22,10,2,19.695,68,0,0,3,11,57,0.38,0.82,0.3284,Spring,Midday (10:00-15:00)
2012-04-22,11,2,19.695,77,0,0,3,7,70,0.38,0.87,0.2985,Spring,Midday (10:00-15:00)
2012-04-22,12,2,19.695,61,0,0,3,5,56,0.38,0.87,0.3284,Spring,Midday (10:00-15:00)
2012-04-22,13,2,19.695,52,0,0,3,5,47,0.38,0.82,0.3582,Spring,Midday (10:00-15:00)
2012-04-22,14,2,19.695,53,0,0,3,3,50,0.38,0.87,0.3284,Spring,Midday (10:00-15:00)
2012-04-22,15,2,19.695,38,0,0,3,0,38,0.38,0.87,0.3881,Spring,Midday (10:00-15:00)
2012-04-22,16,2,19.695,36,0,0,3,4,32,0.38,0.87,0.4478,Spring,Evening rush (16:00-19:00)
2012-04-22,17,2,15.909999999999998,27,0,0,3,2,25,0.36,0.93,0.4478,Spring,Evening rush (16:00-19:00)
2012-04-22,18,2,15.909999999999998,39,0,0,3,1,38,0.36,0.93,0.4478,Spring,Evening rush (16:00-19:00)
2012-04-22,19,2,15.909999999999998,35,0,0,3,1,34,0.36,0.87,0.5224,Spring,Evening rush (16:00-19:00)
2012-04-22,20,2,16.665,35,0,0,3,1,34,0.36,0.93,0.4179,Spring,Evening (20:00-23:00)
2012-04-22,21,2,16.665,11,0,0,3,0,11,0.36,0.87,0.3881,Spring,Evening (20:00-23:00)
2012-04-22,22,2,14.395,13,0,0,3,0,13,0.34,0.87,0.5224,Spring,Evening (20:00-23:00)
2012-04-22,23,2,15.909999999999998,17,0,0,3,0,17,0.36,0.81,0.4627,Spring,Evening (20:00-23:00)
2012-04-23,0,2,16.665,6,1,0,3,0,6,0.36,0.81,0.4179,Spring,Late night (00:00-05:00)
2012-04-23,1,2,15.15,2,1,0,3,1,1,0.34,0.87,0.3582,Spring,Late night (00:00-05:00)
2012-04-23,2,2,15.15,4,1,0,2,1,3,0.32,0.87,0.3284,Spring,Late night (00:00-05:00)
2012-04-23,3,2,15.15,1,1,0,2,0,1,0.32,0.81,0.2836,Spring,Late night (00:00-05:00)
2012-04-23,4,2,14.395,3,1,0,3,0,3,0.3,0.81,0.2836,Spring,Late night (00:00-05:00)
2012-04-23,5,2,14.395,14,1,0,3,0,14,0.3,0.81,0.2836,Spring,Late night (00:00-05:00)
2012-04-23,6,2,13.635,45,1,0,2,2,43,0.3,0.81,0.2985,Spring,Morning rush (06:00-09:00)
2012-04-23,7,2,14.395,207,1,0,3,1,206,0.3,0.81,0.2537,Spring,Morning rush (06:00-09:00)
2012-04-23,8,2,13.635,482,1,0,2,11,471,0.3,0.75,0.3284,Spring,Morning rush (06:00-09:00)
2012-04-23,9,2,13.635,272,1,0,2,17,255,0.3,0.75,0.3881,Spring,Morning rush (06:00-09:00)
2012-04-23,10,2,15.15,100,1,0,2,12,88,0.32,0.7,0.3284,Spring,Midday (10:00-15:00)
2012-04-23,11,2,14.395,101,1,0,2,10,91,0.32,0.7,0.3582,Spring,Midday (10:00-15:00)
2012-04-23,12,2,15.15,129,1,0,3,12,117,0.34,0.71,0.3582,Spring,Midday (10:00-15:00)
2012-04-23,13,2,15.15,107,1,0,3,9,98,0.34,0.66,0.3881,Spring,Midday (10:00-15:00)
2012-04-23,14,2,15.909999999999998,114,1,0,3,12,102,0.36,0.62,0.4478,Spring,Midday (10:00-15:00)
2012-04-23,15,2,16.665,112,1,0,2,11,101,0.36,0.62,0.3881,Spring,Midday (10:00-15:00)
2012-04-23,16,2,13.635,103,1,0,3,10,93,0.3,0.81,0.3582,Spring,Evening rush (16:00-19:00)
2012-04-23,17,2,13.635,232,1,0,3,13,219,0.3,0.82,0.3284,Spring,Evening rush (16:00-19:00)
2012-04-23,18,2,16.665,379,1,0,3,10,369,0.32,0.81,0.1343,Spring,Evening rush (16:00-19:00)
2012-04-23,19,2,15.909999999999998,298,1,0,2,11,287,0.34,0.76,0.2239,Spring,Evening rush (16:00-19:00)
2012-04-23,20,2,15.909999999999998,203,1,0,2,17,186,0.32,0.76,0.1642,Spring,Evening (20:00-23:00)
2012-04-23,21,2,15.15,152,1,0,2,7,145,0.32,0.81,0.2239,Spring,Evening (20:00-23:00)
2012-04-23,22,2,15.909999999999998,89,1,0,1,18,71,0.32,0.76,0.194,Spring,Evening (20:00-23:00)
2012-04-23,23,2,15.909999999999998,59,1,0,1,10,49,0.32,0.76,0.1642,Spring,Evening (20:00-23:00)
2012-04-24,0,2,16.665,13,1,0,2,0,13,0.32,0.76,0.1343,Spring,Late night (00:00-05:00)
2012-04-24,1,2,16.665,7,1,0,2,1,6,0.32,0.81,0.1343,Spring,Late night (00:00-05:00)
2012-04-24,2,2,15.909999999999998,3,1,0,1,0,3,0.32,0.81,0.194,Spring,Late night (00:00-05:00)
2012-04-24,3,2,15.15,2,1,0,1,0,2,0.32,0.81,0.2239,Spring,Late night (00:00-05:00)
2012-04-24,4,2,14.395,3,1,0,1,0,3,0.3,0.7,0.194,Spring,Late night (00:00-05:00)
2012-04-24,5,2,14.395,22,1,0,1,0,22,0.3,0.7,0.194,Spring,Late night (00:00-05:00)
2012-04-24,6,2,14.395,120,1,0,1,3,117,0.3,0.7,0.2239,Spring,Morning rush (06:00-09:00)
2012-04-24,7,2,15.15,390,1,0,1,3,387,0.32,0.66,0.2836,Spring,Morning rush (06:00-09:00)
2012-04-24,8,2,15.909999999999998,611,1,0,1,12,599,0.34,0.61,0.2537,Spring,Morning rush (06:00-09:00)
2012-04-24,9,2,20.455000000000002,308,1,0,1,6,302,0.4,0.47,0.3582,Spring,Morning rush (06:00-09:00)
2012-04-24,10,2,21.21,162,1,0,1,33,129,0.42,0.47,0.2985,Spring,Midday (10:00-15:00)
2012-04-24,11,2,22.725,184,1,0,1,27,157,0.46,0.31,0.3881,Spring,Midday (10:00-15:00)
2012-04-24,12,2,23.485,224,1,0,1,36,188,0.48,0.29,0.3881,Spring,Midday (10:00-15:00)
2012-04-24,13,2,24.240000000000002,224,1,0,1,35,189,0.5,0.29,0.3881,Spring,Midday (10:00-15:00)
2012-04-24,14,2,24.240000000000002,216,1,0,1,50,166,0.5,0.25,0.3881,Spring,Midday (10:00-15:00)
2012-04-24,15,2,24.240000000000002,236,1,0,1,60,176,0.5,0.23,0.4179,Spring,Midday (10:00-15:00)
2012-04-24,16,2,24.240000000000002,362,1,0,1,54,308,0.5,0.23,0.194,Spring,Evening rush (16:00-19:00)
2012-04-24,17,2,25.0,691,1,0,1,72,619,0.52,0.22,0.3881,Spring,Evening rush (16:00-19:00)
2012-04-24,18,2,24.240000000000002,632,1,0,1,52,580,0.5,0.18,0.0,Spring,Evening rush (16:00-19:00)
2012-04-24,19,2,24.240000000000002,482,1,0,1,33,449,0.5,0.18,0.2537,Spring,Evening rush (16:00-19:00)
2012-04-24,20,2,23.485,285,1,0,1,16,269,0.48,0.21,0.3284,Spring,Evening (20:00-23:00)
2012-04-24,21,2,22.725,226,1,0,2,13,213,0.46,0.28,0.1642,Spring,Evening (20:00-23:00)
2012-04-24,22,2,21.97,157,1,0,1,8,149,0.44,0.35,0.1045,Spring,Evening (20:00-23:00)
2012-04-24,23,2,21.21,73,1,0,1,4,69,0.42,0.38,0.0896,Spring,Evening (20:00-23:00)
2012-04-25,0,2,21.97,36,1,0,1,13,23,0.44,0.38,0.0,Spring,Late night (00:00-05:00)
2012-04-25,1,2,21.21,25,1,0,1,8,17,0.42,0.41,0.0,Spring,Late night (00:00-05:00)
2012-04-25,2,2,18.94,7,1,0,1,1,6,0.36,0.62,0.0,Spring,Late night (00:00-05:00)
2012-04-25,3,2,16.665,3,1,0,1,0,3,0.32,0.7,0.0896,Spring,Late night (00:00-05:00)
2012-04-25,4,2,17.424999999999997,6,1,0,1,0,6,0.34,0.66,0.0896,Spring,Late night (00:00-05:00)
